row ID,row m/z,row retention time,01-HLB_221116_pos_iaMSMS_04.mzML Peak area,02-HLB_221116_pos_iaMSMS_02.mzML Peak area,01-HLB_221116_pos_iaMSMS_03.mzML Peak area,01-HLB_221116_pos_iaMSMS_01.mzML Peak area,02-HLB_221116_pos_iaMSMS_01.mzML Peak area,01-HLB_221116_pos_iaMSMS_02.mzML Peak area,02-HLB_221116_pos_iaMSMS_04.mzML Peak area,02-HLB_221116_pos_iaMSMS_03.mzML Peak area,03-HLB_221116_pos_iaMSMS_04.mzML Peak area,04-HLB_221116_pos_iaMSMS_04.mzML Peak area,03-HLB_221116_pos_iaMSMS_03.mzML Peak area,04-HLB_221116_pos_iaMSMS_03.mzML Peak area,04-HLB_221116_pos_iaMSMS_02.mzML Peak area,04-HLB_221116_pos_iaMSMS_01.mzML Peak area,03-HLB_221116_pos_iaMSMS_01.mzML Peak area,03-HLB_221116_pos_iaMSMS_02.mzML Peak area,06-HLB_221116_pos_iaMSMS_04.mzML Peak area,05-HLB_221116_pos_iaMSMS_04.mzML Peak area,06-HLB_221116_pos_iaMSMS_03.mzML Peak area,05-HLB_221116_pos_iaMSMS_03.mzML Peak area,07-HLB_221116_pos_iaMSMS_04.mzML Peak area,05-HLB_221116_pos_iaMSMS_02.mzML Peak area,05-HLB_221116_pos_iaMSMS_01.mzML Peak area,07-HLB_221116_pos_iaMSMS_03.mzML Peak area,06-HLB_221116_pos_iaMSMS_01.mzML Peak area,06-HLB_221116_pos_iaMSMS_02.mzML Peak area,08-HLB_221116_pos_iaMSMS_03.mzML Peak area,09-HLB_221116_pos_iaMSMS_03.mzML Peak area,09-HLB_221116_pos_iaMSMS_04.mzML Peak area,08-HLB_221116_pos_iaMSMS_04.mzML Peak area,08-HLB_221116_pos_iaMSMS_01.mzML Peak area,07-HLB_221116_pos_iaMSMS_02.mzML Peak area,07-HLB_221116_pos_iaMSMS_01.mzML Peak area,08-HLB_221116_pos_iaMSMS_02.mzML Peak area,10-HLB_221116_pos_iaMSMS_04.mzML Peak area,10-HLB_221116_pos_iaMSMS_03.mzML Peak area,09-HLB_221116_pos_iaMSMS_01.mzML Peak area,09-HLB_221116_pos_iaMSMS_02.mzML Peak area,11-HLB_221116_pos_iaMSMS_04.mzML Peak area,11-HLB_221116_pos_iaMSMS_03.mzML Peak area,11-HLB_221116_pos_iaMSMS_02.mzML Peak area,11-HLB_221116_pos_iaMSMS_01.mzML Peak area,12-HLB_221116_pos_iaMSMS_03.mzML Peak area,12-HLB_221116_pos_iaMSMS_04.mzML Peak area,10-HLB_221116_pos_iaMSMS_01.mzML Peak area,13-HLB_221116_pos_iaMSMS_03.mzML Peak area,13-HLB_221116_pos_iaMSMS_04.mzML Peak area,14-HLB_221116_pos_iaMSMS_04.mzML Peak area,10-HLB_221116_pos_iaMSMS_02.mzML Peak area,14-HLB_221116_pos_iaMSMS_03.mzML Peak area,12-HLB_221116_pos_iaMSMS_01.mzML Peak area,15-HLB_221116_pos_iaMSMS_03.mzML Peak area,13-HLB_221116_pos_iaMSMS_01.mzML Peak area,12-HLB_221116_pos_iaMSMS_02.mzML Peak area,13-HLB_221116_pos_iaMSMS_02.mzML Peak area,15-HLB_221116_pos_iaMSMS_04.mzML Peak area,15-HLB_221116_pos_iaMSMS_01.mzML Peak area,16-HLB_221116_pos_iaMSMS_04.mzML Peak area,15-HLB_221116_pos_iaMSMS_02.mzML Peak area,16-HLB_221116_pos_iaMSMS_03.mzML Peak area,14-HLB_221116_pos_iaMSMS_01.mzML Peak area,17-HLB_221116_pos_iaMSMS_03.mzML Peak area,14-HLB_221116_pos_iaMSMS_02.mzML Peak area,17-HLB_221116_pos_iaMSMS_04.mzML Peak area,16-HLB_221116_pos_iaMSMS_02.mzML Peak area,18-HLB_221116_pos_iaMSMS_04.mzML Peak area,17-HLB_221116_pos_iaMSMS_02.mzML Peak area,18-HLB_221116_pos_iaMSMS_03.mzML Peak area,16-HLB_221116_pos_iaMSMS_01.mzML Peak area,17-HLB_221116_pos_iaMSMS_01.mzML Peak area,18-HLB_221116_pos_iaMSMS_02.mzML Peak area,18-HLB_221116_pos_iaMSMS_01.mzML Peak area,19-HLB_221116_pos_iaMSMS_04.mzML Peak area,20-HLB_221116_pos_iaMSMS_04.mzML Peak area,19-HLB_221116_pos_iaMSMS_03.mzML Peak area,20-HLB_221116_pos_iaMSMS_01.mzML Peak area,20-HLB_221116_pos_iaMSMS_02.mzML Peak area,20-HLB_221116_pos_iaMSMS_03.mzML Peak area,19-HLB_221116_pos_iaMSMS_01.mzML Peak area,19-HLB_221116_pos_iaMSMS_02.mzML Peak area
8722,483.2727253,16.68418,397.79065,363.50696,369.6854,406.39682,318.91492,381.39508,375.66187,303.34824,243.91309,224.83714,202.17159,148.9972,227.59145,197.92693,196.67078,214.71675,718.003,566.98535,495.60138,889.5454,634.19556,1017.5256,906.2406,953.97394,614.9531,696.8515,845.1742,442.15424,310.65402,587.2716,1140.426,944.6527,894.5102,825.0288,242.80273,297.2347,436.1705,370.2898,954.4548,984.23975,897.6898,1000.91034,733.5936,466.08148,373.0453,220.77856,253.92639,536.0108,342.0039,428.7141,515.0318,0,267.3379,761.04553,257.90085,0,0,1188.3302,0,1140.3053,405.09384,1318.0137,444.3105,1216.9014,1215.6058,1057.6106,1370.7175,1099.0422,1108.5002,1319.992,916.4542,1071.7583,669.1433,896.3526,406.55292,971.53705,972.8326,894.63416,361.5692,446.01303
3167,483.2798468,8.948774,163.16016,38.923103,160.69064,161.09624,62.670708,175.83128,90.59841,59.944687,65.841255,147.00354,183.80565,204.69342,126.235756,180.19073,145.77081,194.88168,191.79825,225.54645,144.99866,346.76724,426.0041,438.4805,302.89804,353.47363,196.04495,148.99356,119.34361,127.87791,151.37509,172.72377,80.38453,467.64636,408.39792,121.52556,375.86578,449.7539,170.76494,166.7432,0,0,0,0,1570.3756,1131.733,453.99408,117.15965,205.14917,771.46844,439.9559,501.03558,1130.6255,0,181.8432,871.5099,175.40984,0,0,20.586985,6.333311,0,601.1791,10.450361,747.8276,0,0,0,0,0,4.098981,0,6.8109145,0,232.027,0,151.46776,7.6985784,0,0,142.27371,171.84058
4744,483.2907231,10.378345,615.7666,343.7284,645.8813,523.25726,355.96823,744.9446,360.81952,289.344,1328.6044,1531.457,1196.6833,1573.6271,1228.9376,1311.4841,1274.4718,1094.3167,1584.1952,1536.3503,1799.6472,1582.3235,2142.6348,1465.3665,1458.4333,1907.3455,1571.708,1468.8125,1467.6436,1128.8479,1444.368,1526.0457,1483.4916,2119.2598,2072.0579,1479.0562,1581.7922,1959.4989,1463.0143,1273.7559,0,8.244686,0,0,2699.4148,2734.149,2085.5957,1139.5922,862.131,2138.4712,2224.686,1784.2765,2756.769,0,1187.2125,2894.8936,1269.6886,0,0,0,14.410177,0,1727.4156,0,1711.1605,0,0,0,0,0,0,6.5412903,0,0,1644.4714,0,1798.3484,0,0,21.480492,1938.5283,1855.5132
3918,483.2919062,9.545383,3331.684,1688.4539,3307.5134,3117.6343,1986.5127,3379.1572,1907.9908,1948.5116,5508.503,4166.7163,5430.1016,3883.502,4486.336,4512.3564,5729.285,5401.7407,4949.43,8180.92,5771.6597,8281.44,8825.276,7876.429,8204.858,9129.092,6117.1646,6044.926,6172.2314,4632.0317,4955.315,6432.03,6069.5957,9419.022,9143.161,6395.173,10202.217,9669.785,4431.482,4473.6724,0,0,0,14.889683,14452.196,13877.654,10107.708,3921.2598,4035.785,7891.916,9880,8211.792,14400.96,0,4610.9023,14805.8,4334.9062,0,0,0,0,0,8724.368,0,8508.914,0,0,0,0,0,0,0,0,0,7259.914,20.031857,8504.621,13.610109,0,0,7717.153,8001.6396
6123,483.3723566,12.638517,145.03775,0,60.05285,63.895687,10.65196,66.568344,21.98539,0,247.89563,805.41095,233.22188,691.82996,775.5547,768.7974,288.75763,317.5653,408.15314,540.83997,432.34326,482.88223,581.39496,441.55942,570.12354,599.9477,421.6801,460.4618,643.484,264.17947,285.5517,579.9507,750.91003,605.08374,590.537,653.22424,465.29453,480.5129,302.2962,312.4436,0,0,0,8.584712,416.47272,464.2863,390.77933,204.76224,192.2131,107.28529,469.84137,77.637375,510.36493,0,167.36703,434.92987,180.02155,0,0,0,0,0,130.35886,0,115.3858,8.078686,0,0,0,0,9.494383,4.055598,4.5251813,8.103471,343.61844,0,293.25946,0,0,0,276.28815,215.08687
10277,483.3780058,19.097237,323.81433,28.306736,958.1841,498.9129,85.47543,418.37177,69.52653,89.90041,0,56.510963,0,43.951332,68.949005,51.35901,113.90736,135.21587,73.37738,0,0,38.955704,57.119026,23.563833,27.874237,40.593243,97.327995,61.59769,60.35635,199.24203,178.24266,50.325768,66.179115,72.59929,44.809494,94.16166,866.88,845.71356,188.44125,183.31639,101.15095,66.861824,87.596054,93.10003,38.009186,34.496773,846.7009,30.376694,57.23965,339.09103,821.0134,238.80586,18.67241,54.865025,97.82082,62.073868,38.7211,0,63.619316,0,46.476856,28.951416,377.35483,55.149323,389.7294,35.058044,86.88631,35.09078,50.708923,19.683823,97.85065,56.524803,25.988594,22.780281,25.581114,39.94442,41.996704,0,36.707985,0,15.391625,0
10011,483.3782948,18.680954,2380.7012,136.10335,974.0207,1815.1863,80.83854,1086.9213,143.00972,129.54385,1322.0784,94.05203,482.36542,74.96463,114.3457,92.47936,814.8749,1289.5444,305.55252,141.03244,231.03046,116.9451,156.82079,162.84247,140.27612,131.75784,221.79614,279.10696,59.806576,144.31859,0,64.21664,42.047974,72.992096,149.68594,94.021515,1067.2485,1121.1559,147.87001,110.93859,132.57495,190.11804,176.07742,128.02141,64.91708,0,1249.9423,125.37741,129.057,0,1099.6335,170.186,59.50185,71.577225,161.75249,27.387596,110.07662,64.20342,61.588417,107.77467,32.538433,164.37022,161.57703,0,166.62119,75.43877,188.1614,80.92312,112.17116,114.67792,185.01361,119.13895,90.3783,138.48938,39.45763,26.714357,37.45157,44.653282,41.301613,0,28.644432,26.444925
10107,483.3785125,18.820301,344.70898,110.395935,287.88138,375.15015,92.95102,378.6596,104.24689,68.49518,355.8194,49.68538,328.5728,50.056023,92.40757,37.54711,392.04382,378.12564,148.55064,111.350555,179.65414,107.48054,138.30597,124.36802,137.6778,150.99825,203.1356,201.15114,60.16234,103.73314,115.83085,101.223816,85.61108,99.592575,139.38776,43.56717,542.9362,587.10614,72.50209,91.86396,113.70936,132.7941,119.20555,57.415333,44.50937,71.04037,661.21655,154.38731,150.25298,122.06787,667.19006,106.09866,42.54075,79.28154,147.05522,102.73091,90.6094,49.8872,44.3525,116.520035,77.541275,96.02979,32.28309,23.324194,94.181076,52.833263,130.89194,69.241646,39.27214,0,78.21727,88.510086,34.003723,48.93498,56.065315,50.50148,39.56755,31.657734,19.49571,16.526653,43.563717,42.31341
11497,483.4075943,21.468826,1283.2078,1109.876,1164.8381,1247.6663,1073.7075,1149.143,788.2269,826.6272,909.6127,796.49976,1131.208,1135.0243,1069.5844,1073.5768,1101.1262,1156.191,808.49207,868.4404,857.72766,907.86475,920.6559,1211.3555,1303.2095,1137.3285,1130.3662,1060.9822,858.3319,863.4612,867.4972,1163.023,1305.6621,1176.007,1266.7692,1189.7606,2603.7854,1338.2725,1045.5725,1204.7703,911.40643,896.243,1319.1208,1461.1772,863.2673,884.1458,1315.9633,1194.869,940.67786,0,1248.5969,1125.6339,1285.2151,887.3556,1181.2717,1180.4746,1325.1781,3595.0378,1186.5355,934.5883,1218.8296,1216.6035,1311.0413,0,1305.5847,1346.9338,1330.6609,952.15326,1301.3179,1266.3192,1266.2449,1246.6903,1242.2405,1329.9706,1274.8384,1330.39,875.20245,1231.7303,1255.5498,0,1203.431,1292.8949
10127,484.2566765,18.853191,0,213.65851,0,11.71393,205.867,20.729565,198.18379,117.23851,1185.8696,0,1241.2816,421.95618,428.7615,279.0622,1418.19,1301.2112,0,0,0,0,0,0,0,0,0,0,4277.4004,0,0,4667.9053,4328.2876,0,0,5066.913,0,0,119.88739,94.992905,4910.2056,5129.693,4949.7305,4868.8506,0,0,0,0,0,2165.2534,0,1981.592,363.00314,299.9615,0,328.25665,15.932344,281.59924,321.26047,1450.7673,311.13675,1345.2101,1747.2659,89.45853,1926.0022,112.18031,1405.3379,2709.6975,126.129364,2749.9583,1350.3928,126.857056,2804.4744,2847.5354,0,700.6057,0,810.97815,773.55225,781.9568,0,0
10125,484.2584575,18.853033,29.444159,213.65851,41.559418,32.224014,221.03458,20.729565,198.18379,232.86545,1511.5225,677.3474,1241.2816,421.95618,450.73672,509.90234,1418.19,1301.2112,0,0,0,0,0,0,0,0,0,0,4277.4004,183.13005,0,4667.9053,4746.6953,0,0,4575.1045,0,0,225.83513,94.992905,4390.993,4138.2495,4523.8457,4456.3354,0,991.0655,0,0,0,1586.9475,0,1791.2336,828.83374,299.9615,33.72018,840.286,51.916325,297.30807,326.8692,1006.92426,311.13675,1238.8674,1822.9065,89.45853,1734.5183,112.18031,1286.403,2394.5967,69.00336,2010.8394,1263.6982,126.857056,2634.229,2648.246,0,700.6057,156.61606,709.4498,709.19434,739.91187,46.787766,0
4217,484.3241496,9.804275,1512.2622,26.617615,1568.6182,1685.1729,39.32832,1672.2764,19.056583,22.144981,187.78369,540.1993,151.73721,410.0655,471.4367,489.0366,169.88132,175.08005,16690.264,3460.7144,17000.414,3876.0747,2060.9626,3573.933,3694.7307,1864.8154,16715.307,16512.69,8552.169,69.375244,57.4442,7586.7583,8621.947,1968.5656,2118.9604,8180.5273,206.03336,122.01222,91.20134,100.07907,0,8.334404,0,0,2277.2312,2381.8809,196.32642,0,0,321.28357,138.17508,308.1413,2178.7366,0,9.951621,1804.9221,0,8.472261,0,21.308275,0,0,335.94208,0,333.4051,0,7.359741,0,0,0,0,0,0,0,0,0,0,0,0,0,21.838173,0
10402,484.329214,19.312017,0,0,23.501028,0,0,0,0,0,0,0,0,0,0,9.21993,0,0,539.2956,1446.531,490.50577,1236.0674,543.3855,1190.3213,1082.0948,558.0972,436.2939,520.83813,552.65106,14.577689,0,495.45782,563.8073,544.4533,509.37018,659.49835,329.24423,477.76154,19.661541,16.03081,0,0,0,10.060133,505.9787,534.56903,393.81622,0,0,0,478.672,25.795868,595.9277,15.019016,0,615.42804,3.1813993,0,0,0,0,0,39.67042,0,24.620674,0,0,0,0,0,0,0,0,25.263954,0,25.384295,0,0,9.458008,0,0,0
11359,485.1125654,20.998173,4603.6235,4182.3843,5072.048,3994.532,3930.142,4635.4146,4465.5547,4369.222,3856.118,5022.552,3485.7002,5323.1465,4844.4814,4693.1016,3226.9255,3267.6694,4119.539,5471.3584,4131.966,5493.569,3515.26,5532.849,5741.3047,3600.2913,4967.5713,4957.8867,2992.7102,4339.086,4528.917,3134.005,2219.7341,3434.5588,2644.249,2761.6223,3764.6687,3837.2,4343.294,4509.642,3283.8896,3096.45,2990.0737,2888.417,3844.4387,3662.2368,3610.4844,4195.161,4584.1543,4611.7485,3502.1226,4826.624,3330.323,3735.7312,3401.9556,3432.971,3393.9226,3723.2126,2669.285,2290.3403,2821.5369,2513.8115,5434.022,2665.4817,5447.4067,2941.3665,2430.617,3864.6904,2537.9226,3834.1152,2238.0037,2536.728,3393.5293,3330.1667,4303.9307,2699.8938,4222.8076,2439.2805,2613.3289,2641.9575,3467.9468,3706.9263
6733,485.2002588,13.621161,1023.0051,2494.0422,1189.7561,1087.6855,2458.9663,1249.293,2474.2336,2302.04,2917.0425,3593.3618,3074.8562,3798.2021,3863.9993,3694.2441,2863.0112,3102.2808,1845.3849,2946.4968,1928.826,3113.0654,3851.6963,2903.1143,3035.7908,3525.6038,1810.8944,1882.5745,6418.0015,1127.7361,703.7583,6162.5566,6279.639,3666.8984,3770.75,5899.188,2334.7266,2685.0488,1062.3025,1134.699,836.93604,838.37494,936.3634,1007.1298,4279.96,3398.5408,2615.7092,4707.6885,4888.4795,3255.543,2346.1177,3782.3071,4124.504,0,4845.5435,3624.196,4988.6333,0,0,1495.9175,0,952.96643,3890.5254,1448.5599,4072.7014,1338.157,1072.4338,1991.2207,1619.9932,2200.6194,1470.3821,1520.0739,2361.8518,2001.0812,857.1576,349.13477,731.2221,296.9782,298.0712,274.02216,539.6697,711.7033
5940,485.2350632,12.467165,531.0446,593.9217,484.79254,535.9388,577.849,420.47803,777.46967,545.66473,847.73035,1321.5599,701.3915,1323.6982,1387.0651,1323.8705,780.52,710.057,0,450.6474,0,0,1041.1724,555.18396,495.83282,800.94763,997.0934,953.036,1158.4705,715.1761,789.46124,1264.4563,1238.0967,1021.8697,1231.1979,1237.8296,729.94763,857.7915,864.7921,924.51697,874.5892,834.85986,1064.1487,756.02466,973.46606,928.0198,876.46594,1352.3491,1326.4591,1831.1323,890.16077,2135.2256,1138.9636,0,1442.2377,897.857,1489.4751,0,0,1097.3927,0,1316.9705,2256.9053,489.6173,2354.8135,498.32315,1231.0245,691.2768,497.9477,674.94183,1278.3599,340.19415,738.07306,680.71716,1197.4692,544.297,1566.3177,620.92444,706.34784,575.108,1610.1793,1605.0137
5952,485.2363271,12.468552,725.18195,641.762,569.79785,584.0256,541.1214,562.8792,540.13745,545.66473,847.73035,1332.3716,826.17145,1323.6982,1242.7415,1323.8705,832.5861,867.7225,1079.6796,1087.5575,982.66864,0,1565.3438,1045.3904,1299.3556,1600.7771,1215.7258,978.38513,1158.4705,964.0585,1078.2134,1264.4563,1289.3254,1381.1434,1317.9358,1346.0142,1346.665,1340.6692,940.47253,1013.853,874.5892,689.61914,822.6399,723.46484,1824.5503,2067.5698,1234.5419,1352.3491,1423.0785,2843.736,1262.478,2581.6646,2169.086,0,1634.9651,1777.9414,1579.3104,0,0,1232.2269,0,1365.8132,2479.8672,383.1071,2942.0623,498.32315,1281.5881,718.33167,497.9477,674.94183,1158.504,425.80078,758.3319,608.31323,2079.24,544.297,2075.516,647.07556,602.785,476.49994,2160.5063,1877.06
4426,485.2711413,10.04299,429.26346,233.4289,366.9128,414.89035,255.53511,399.9824,235.58844,206.11017,593.0537,606.9249,712.81287,695.1072,719.67285,754.6753,998.6723,872.2162,690.813,799.511,853.24475,1511.5173,1013.2291,1354.0654,1508.6477,1493.2863,835.16296,833.5255,1056.4572,677.8853,612.10486,891.87933,819.1462,1192.7097,1249.7686,1080.7054,1269.2368,1324.0958,669.6539,938.5492,0,0,11.762744,0,2340.7437,1492.6461,1282.0374,434.24866,547.3211,1235.2361,1673.7788,1192.9102,1670.9392,0,738.88727,2309.861,592.9208,0,0,0,3.8448737,10.937085,1048.3025,0,1009.9293,0,8.618079,0,0,0,0,0,7.017226,3.7269855,789.9357,0,1238.4232,9.1396675,0,0,785.81226,1194.1873
1964,485.272979,7.941426,239.3092,0,203.80342,221.3609,0,208.05632,0,0,603.21027,2182.661,549.4511,1712.579,1903.261,1798.2173,495.79184,319.5633,2026.2451,738.6905,2122.2678,1844.579,2055.2761,2035.8687,1996.9448,904.05444,776.98926,2361.3162,1497.4197,1228.3953,1931.0135,928.7111,920.47656,1534.4202,1051.7697,1663.4486,2368.0337,2230.8062,967.6239,1011.9275,0,0,0,0,224.10669,258.84476,2514.2542,179.36234,181.33536,2136.076,1198.5957,461.82816,807.0989,0,235.3412,902.9048,191.46901,7.8010206,0,12.054334,0,0,2047.0891,8.8483925,935.94995,0,4.783476,0,0,0,0,0,0,0,1736.9215,0,2002.1718,0,0,0,649.67566,1047.2816
3931,485.2738821,9.546755,1531.4392,1030.9025,1712.7688,1623.9476,1018.36273,1646.9867,1086.169,1077.6207,2557.515,2045.2365,2461.2485,1975.3721,1996.3027,2235.0718,2605.6743,2510.1416,2266.3496,3039.937,2760.0293,3300.7007,3530.8843,3392.5508,3406.5615,4180.5776,2653.3372,2715.6602,2713.3718,2423.535,2486.042,2882.1704,2889.2092,3924.2246,3658.235,2863.1677,4609.6675,4385.3516,2265.7864,2240.8535,0,0,0,0,5509.0093,6045.2183,4446.8228,2563.366,1963.5813,3880.0574,4164.268,3562.84,5693.1772,0,2214.6863,5773.142,2109.5916,0,0,0,0,0,3621.443,0,3691.3618,0,0,0,0,0,0,0,0,0,3504.8345,0,3330.3052,0,0,0,2954.3318,3485.7476
4742,485.2740963,10.378451,165.56955,104.03516,65.15405,169.15012,59.073723,186.21237,88.40779,94.32007,394.0302,387.12256,426.96625,381.33197,388.508,378.50574,458.70892,399.3318,682.4561,683.9746,653.44214,681.4042,1546.5952,673.6805,690.85364,1029.3334,542.386,784.5601,717.71704,417.75742,437.69962,577.0349,584.5697,1172.1948,1105.5573,682.70935,1065.2211,913.0456,447.655,432.21533,0,0,0,0,1529.2291,1651.9866,1047.3864,361.6795,271.0587,794.35406,846.92175,711.15594,1822.8423,0,290.05676,1657.9213,299.45273,0,0,14.851761,0,0,691.5369,0,748.779,11.579845,6.5005403,0,0,0,0,0,0,0,733.7428,0,786.09296,0,10.655972,0,684.0743,844.203
1442,485.2752158,7.4441237,229.38766,57.9044,196.93597,166.54453,50.081005,221.57391,91.79903,101.92727,366.45905,450.1183,317.7204,381.0128,662.3171,572.6789,387.14032,382.00082,528.75476,980.86707,1111.6543,1277.6499,949.17065,669.67444,802.506,2300.9087,624.0601,1035.1354,1182.2936,833.33295,409.8094,1154.1033,643.1033,2017.9243,2214.1467,588.82605,1220.0111,1095.0475,500.05066,553.9018,0,20.55779,0,0,2734.0908,2657.2202,1798.6748,192.54619,0,643.9309,1097.8612,586.8109,1507.8351,0,478.80164,2707.1807,488.74176,0,0,11.263387,0,11.477018,724.4814,26.933584,634.5967,0,8.845827,0,0,0,14.703539,16.498411,0,9.186775,1227.8022,0,1297.6619,0,8.758795,0,799.76416,711.1897
1799,485.275283,7.853274,0,139.50565,112.562546,103.42351,0,67.70745,1077.1035,0,0,0,314.94983,362.2062,477.7861,489.15488,277.3058,241.55247,466.15228,1988.6207,0,0,1124.0942,527.33136,495.38458,0,496.36093,241.0516,0,713.78577,0,0,467.98932,675.9141,248.34274,1000.3159,322.06375,490.85974,968.0236,890.0975,0,0,4.6470857,6.8858595,1557.4954,1996.7216,549.3944,930.0856,1566.4197,0,1172.3091,707.68823,3653.7693,9.113852,1411.0797,729.5508,441.67642,0,0,0,0,0,519.1039,0,1299.834,0,6.57196,13.860527,0,0,0,0,0,0,312.2802,0,436.89087,9.440683,6.0057087,0,514.289,475.8914
6332,485.2855651,12.833315,111.31689,12.00182,190.89758,98.73871,22.105968,55.370117,14.395641,0,516.75916,401.6466,558.0558,410.62476,443.68518,404.17474,565.6275,572.396,439.93365,1226.353,568.40247,1014.9273,1225.3972,1254.8069,1206.4863,1205.1534,546.46216,534.0569,612.4945,321.85773,256.2715,616.6762,659.8242,1372.1301,1453.2545,591.5951,1172.0177,1016.902,321.53796,307.49792,0,0,0,0,2202.222,1749.9016,1226.7771,101.92094,0,309.26785,1260.4172,275.23245,2138.8447,0,63.244713,1955.2872,0,0,0,0,0,22.037983,352.0208,0,350.48956,24.40084,0,0,15.611189,0,9.08514,0,12.616039,7.7958612,358.94574,0,285.19653,0,5.8302813,0,358.47192,362.49304
640,485.3583398,6.224677,1509.6086,1889.5922,1965.9517,1650.2007,1777.2727,1742.7858,1861.9948,1869.5138,1197.6044,1246.0719,1225.5709,1506.0438,1208.7399,1541.0138,1246.708,1203.3638,1389.1525,2308.7063,1409.8813,1972.6602,1773.6217,2437.5713,2346.3706,1540.071,1354.6443,1430.3228,1938.5857,1141.3367,1271.3716,1900.0736,1833.9061,1826.3763,1726.586,1838.3516,1671.5156,1541.8739,1238.1577,1143.8805,2213.9666,2069.6938,2115.298,1950.4717,1380.1365,1399.189,1616.8562,1346.0577,1508.4852,2159.0508,1540.153,2178.3018,1475.5693,980.1374,1340.9573,1401.7307,1392.8071,948.5796,912.3969,1854.958,1020.79224,1798.5396,2240.6682,2226.2861,2109.0447,1950.663,1868.1608,1499.0374,2261.636,1425.7064,1860.7435,2072.0056,1562.4418,1444.9355,1844.6593,2174.0276,1826.1875,1915.9645,1938.113,2057.165,1834.2863,1759.1337
379,485.3583714,5.6362104,1757.4482,2378.5217,1748.5092,1667.5455,2259.2844,1796.9945,2255.1062,2209.0767,1311.5144,1761.8701,1415.7515,1766.1296,1741.469,1752.7031,1485.839,1493.2738,1471.742,2588.6296,1418.3995,2712.753,2055.8364,2678.3965,2748.8152,2179.7998,1492.9016,1437.953,1869.8219,1305.365,1238.8754,1926.3223,1993.1764,2209.9119,2040.6742,2000.3276,1190.6578,1258.1826,1314.8239,1329.4863,1875.4907,1889.054,1892.6493,2005.005,1314.9673,1294.9451,1297.9874,1441.714,1444.261,1624.3787,1250.2644,1659.0533,1377.0509,1304.4554,1401.1443,1303.1055,1437.1871,1283.0612,1262.1956,1732.5963,1224.8668,1866.4584,1697.5214,1911.5525,1699.492,1899.2119,1724.2163,1541.9888,1963.2526,1533.2437,1805.5769,1908.6414,1353.3928,1411.3547,1851.9148,1621.323,1928.9312,1742.2653,1797.7329,1766.7651,1924.2178,1976.6232
514,485.3584107,5.974264,2995.7344,3254.1604,3090.9453,2852.5276,3272.98,2937.7578,3061.5994,3339.9585,2224.5938,2798.6829,2233.333,2620.9639,2649.418,2736.6533,2312.9707,2218.6204,2401.4568,4363.5615,2510.7415,4398.947,3380.7888,4351.245,4276.175,3479.2412,2476.687,2458.8997,3209.6545,2125.6736,1918.5511,2936.6848,3120.2378,3538.041,3469.1494,3165.5552,2216.1382,2383.1572,2136.814,2025.4889,3027.0115,2838.7424,3119.203,3068.771,1619.1206,2469.8782,2436.0398,2342.6458,2058.141,2972.736,2241.1787,2047.2544,2466.8533,1873.7394,2357.6113,2269.2703,2066.0098,1945.5939,1828.8564,3183.9143,1742.2383,3236.5012,3140.1897,3002.1729,3129.2744,3466.0146,3182.043,2348.065,3310.8706,2286.105,3014.915,3181.4253,2390.1448,2303.8098,3586.5205,3174.3657,3503.9556,3299.1384,3127.6182,3287.8354,3349.718,3387.2153
8632,485.3913494,16.523033,645.71234,75.17731,692.0874,636.4113,74.63735,724.8764,108.99229,108.16724,202.63588,75.60302,213.47063,93.015335,58.08794,77.00603,241.28796,223.8909,154.62149,75.2885,134.36159,0,51.531384,53.9142,23.695976,0,94.67787,150.35066,34.356667,126.84222,100.44041,0,31.036156,21.340382,40.729897,18.61818,579.2621,661.663,98.89064,111.16289,93.10527,100.60739,118.3461,120.061295,0,0,672.2877,25.798574,50.160503,135.96097,619.9091,177.77272,0,60.26816,66.00477,24.910503,64.068855,53.863445,24.744196,151.83359,54.75398,112.52926,157.60242,62.285892,128.46126,48.49157,109.24524,51.70304,61.23188,74.45987,96.1553,72.18231,37.008804,70.54219,0,25.377018,24.695171,24.639614,11.417076,28.881136,28.560322,7.677676
2893,486.2358999,8.628087,120.41905,38.59971,136.66972,119.3083,53.939354,143.21315,31.63842,0,405.062,207.25674,330.0058,285.05734,230.97572,317.48715,351.3648,373.813,405.40265,229.2142,362.58508,165.3529,1226.2404,224.63045,268.33853,1283.073,379.79486,407.2013,538.7914,425.8662,415.88385,628.3529,634.33844,1190.647,1010.75134,656.2542,1707.0846,1422.8282,487.04913,362.40158,0,0,9.013837,4.900732,1975.6454,2377.48,1385.4047,121.96709,101.86635,1303.3031,1699.476,1118.1582,2137.055,0,183.43008,1956.0321,214.67061,0,0,0,0,6.357937,1176.4391,0,1193.6421,6.9906645,0,0,0,0,5.554194,5.962574,0,0,768.1133,0,715.1184,13.5815935,0,0,708.58813,750.0388
