row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,02-HLB_221116_neg_iaMSMS_04.mzML Peak area,01-HLB_221116_neg_iaMSMS_03.mzML Peak area,01-HLB_221116_neg_iaMSMS_04.mzML Peak area,01-HLB_221116_neg_iaMSMS_02.mzML Peak area,02-HLB_221116_neg_iaMSMS_03.mzML Peak area,02-HLB_221116_neg_iaMSMS_01.mzML Peak area,03-HLB_221116_neg_iaMSMS_04.mzML Peak area,01-HLB_221116_neg_iaMSMS_01.mzML Peak area,02-HLB_221116_neg_iaMSMS_02.mzML Peak area,03-HLB_221116_neg_iaMSMS_03.mzML Peak area,04-HLB_221116_neg_iaMSMS_04.mzML Peak area,04-HLB_221116_neg_iaMSMS_03.mzML Peak area,03-HLB_221116_neg_iaMSMS_01.mzML Peak area,04-HLB_221116_neg_iaMSMS_01.mzML Peak area,03-HLB_221116_neg_iaMSMS_02.mzML Peak area,05-HLB_221116_neg_iaMSMS_03.mzML Peak area,05-HLB_221116_neg_iaMSMS_04.mzML Peak area,06-HLB_221116_neg_iaMSMS_04.mzML Peak area,04-HLB_221116_neg_iaMSMS_02.mzML Peak area,06-HLB_221116_neg_iaMSMS_03.mzML Peak area,05-HLB_221116_neg_iaMSMS_02.mzML Peak area,05-HLB_221116_neg_iaMSMS_01.mzML Peak area,06-HLB_221116_neg_iaMSMS_02.mzML Peak area,07-HLB_221116_neg_iaMSMS_03.mzML Peak area,07-HLB_221116_neg_iaMSMS_04.mzML Peak area,06-HLB_221116_neg_iaMSMS_01.mzML Peak area,07-HLB_221116_neg_iaMSMS_01.mzML Peak area,08-HLB_221116_neg_iaMSMS_04.mzML Peak area,08-HLB_221116_neg_iaMSMS_03.mzML Peak area,07-HLB_221116_neg_iaMSMS_02.mzML Peak area,09-HLB_221116_neg_iaMSMS_04.mzML Peak area,09-HLB_221116_neg_iaMSMS_03.mzML Peak area,08-HLB_221116_neg_iaMSMS_01.mzML Peak area,08-HLB_221116_neg_iaMSMS_02.mzML Peak area,11-HLB_221116_neg_iaMSMS_03.mzML Peak area,11-HLB_221116_neg_iaMSMS_04.mzML Peak area,09-HLB_221116_neg_iaMSMS_02.mzML Peak area,09-HLB_221116_neg_iaMSMS_01.mzML Peak area,10-HLB_221116_neg_iaMSMS_03.mzML Peak area,11-HLB_221116_neg_iaMSMS_01.mzML Peak area,10-HLB_221116_neg_iaMSMS_04.mzML Peak area,12-HLB_221116_neg_iaMSMS_03.mzML Peak area,10-HLB_221116_neg_iaMSMS_01.mzML Peak area,10-HLB_221116_neg_iaMSMS_02.mzML Peak area,11-HLB_221116_neg_iaMSMS_02.mzML Peak area,13-HLB_221116_neg_iaMSMS_03.mzML Peak area,12-HLB_221116_neg_iaMSMS_04.mzML Peak area,13-HLB_221116_neg_iaMSMS_04.mzML Peak area,15-HLB_221116_neg_iaMSMS_04.mzML Peak area,12-HLB_221116_neg_iaMSMS_01.mzML Peak area,14-HLB_221116_neg_iaMSMS_r04.mzML Peak area,13-HLB_221116_neg_iaMSMS_01.mzML Peak area,15-HLB_221116_neg_iaMSMS_03.mzML Peak area,15-HLB_221116_neg_iaMSMS_01.mzML Peak area,13-HLB_221116_neg_iaMSMS_02.mzML Peak area,14-HLB_221116_neg_iaMSMS_r03.mzML Peak area,12-HLB_221116_neg_iaMSMS_02.mzML Peak area,16-HLB_221116_neg_iaMSMS_04.mzML Peak area,15-HLB_221116_neg_iaMSMS_02.mzML Peak area,16-HLB_221116_neg_iaMSMS_03.mzML Peak area,17-HLB_221116_neg_iaMSMS_03.mzML Peak area,17-HLB_221116_neg_iaMSMS_04.mzML Peak area,14-HLB_221116_neg_iaMSMS_r02.mzML Peak area,18-HLB_221116_neg_iaMSMS_04.mzML Peak area,14-HLB_221116_neg_iaMSMS_r01.mzML Peak area,16-HLB_221116_neg_iaMSMS_01.mzML Peak area,19-HLB_221116_neg_iaMSMS_04.mzML Peak area,20-HLB_221116_neg_iaMSMS_04.mzML Peak area,16-HLB_221116_neg_iaMSMS_02.mzML Peak area,20-HLB_221116_neg_iaMSMS_03.mzML Peak area,17-HLB_221116_neg_iaMSMS_02.mzML Peak area,19-HLB_221116_neg_iaMSMS_03.mzML Peak area,20-HLB_221116_neg_iaMSMS_02.mzML Peak area,20-HLB_221116_neg_iaMSMS_01.mzML Peak area,19-HLB_221116_neg_iaMSMS_01.mzML Peak area,19-HLB_221116_neg_iaMSMS_02.mzML Peak area,
21568,258.1693456568573,12.125788,,,,,,,,,,,58.325867,71.0629,49.999603,101.47646,102.96445,104.43051,54.694767,63.047,75.431725,75.45895,219.68492,194.53185,74.925224,233.03105,103.61448,131.25552,163.23492,356.58096,197.78552,325.87155,155.8802,123.21564,297.45303,430.87903,489.96628,329.34888,434.61157,215.46312,253.86713,459.18155,251.38687,205.6789,233.87096,234.18358,549.0534,484.36786,222.5805,217.04044,173.23344,516.4365,202.78893,195.46098,154.98865,185.06784,542.02124,180.81464,266.0466,161.35689,0,240.7685,272.10376,167.54333,0,0,186.0562,308.07486,221.08487,1045.0074,0,876.5845,1087.8365,1258.0516,305.64072,911.81396,250.49489,1134.8802,276.63,1354.6244,1060.9404,1400.6895,1143.5497,246.26825,1449.9082,1314.6342,273.7024,283.9099,
26083,258.17885976435036,13.853962,,,,,,,,,,,3120.82,5495.37,5460.898,5455.478,3130.3816,3028.3516,6404.012,5571.073,2986.259,6555.4673,5457.883,5528.6323,6495.7324,5218.283,6468.2163,13784.935,13902.594,13016.152,5302.7983,13633.889,13934.94,13604.997,12846.872,11926.078,12101.645,12982.231,11944.395,7576.9795,7825.3535,12061.885,7167.007,6842.1943,7787.9985,7774.574,20.87487,0,7057.549,6891.422,10466.603,0,10158.267,11782.386,10409.799,10450.285,0,4712.9414,12167.797,4724.3877,0,11506.14,6909.6416,4793.3394,0,0,4725.7847,7100.742,11516.524,0,0,19.519047,0,0,6996.846,21.780045,6982.418,18.843513,8254.814,0,0,21.677444,49.15434,8416.569,46.107227,38.31013,8354.748,8786.298,
2077,258.91668269365726,5.3969955,,,,,,,,,,,2075.602,1626.7637,1713.513,2064.0137,1546.7428,2009.0043,2708.947,1191.917,2235.045,2229.485,3051.158,2412.5327,2506.5574,3162.133,2839.4043,3009.1304,4402.9487,4144.7153,2231.431,3421.5183,4226.836,3558.296,4607.8057,6626.192,6106.967,5570.1567,5885.444,3858.2307,2954.5505,3405.159,3689.0757,4463.852,3232.808,4757.575,3297.169,5232.3193,3056.2036,3372.4316,3695.4346,4942.3354,4104.4824,6243.9917,3335.4788,3936.2886,5259.571,2303.184,2745.861,2766.3176,0,2899.4119,4644.0796,2626.5508,0,0,2352.1245,4537.865,3125.1187,1275.279,0,7583.2275,1346.4946,6562.2744,4857.0225,3244.0537,4670.645,6631.9243,4525.1514,2029.7092,7089.7573,6875.0244,5011.073,4164.387,7030.467,6073.637,4110.162,3985.2102,
19460,259.0222298018486,11.258954,,,,,,,,,,,506.2451,0,220.18793,114.24461,357.59933,312.8761,197.30292,104.042175,338.7652,148.31918,284.8446,497.38452,330.41714,406.08142,304.50726,533.89374,664.63885,242.49527,463.45047,753.1908,527.6561,495.0935,845.1221,1071.8689,1017.4076,372.63733,1257.6075,619.11646,854.8567,1320.1229,696.79285,450.5818,833.3636,400.4732,1044.3698,1051.4021,641.2353,143.45941,326.54718,391.28583,661.6321,1014.1333,505.48422,565.8595,977.4608,732.64197,926.30853,555.4935,0,804.0396,997.06604,575.38464,0,0,634.5861,1018.4738,1093.0612,1766.1328,0,1852.3131,1477.2338,1512.9994,638.90894,1782.2156,456.49594,2036.0643,704.5879,1939.9542,2028.0121,1857.9427,1169.8693,1055.5293,1892.3667,1146.1028,972.2225,651.63184,
16529,259.0706719984582,10.276317,,,,,,,,,,,284.80426,162.70825,166.63565,26.346413,276.37964,250.78152,140.56407,12.660971,311.50992,122.09211,59.53434,0,32.12332,70.51493,43.600716,0,0,0,52.656845,0,26.635263,11.98922,0,0,0,24.417477,0,0,0,0,31.211233,0,23.319708,18.156778,47.131298,0,0,0,0,17.216112,36.194653,0,21.079166,50.453083,12.724125,0,0,0,2409.6528,0,71.98541,106.43606,1263.2635,1014.112,65.46475,193.1023,0,112.89015,2412.505,140.55103,3192.707,3359.841,36.654106,653.6234,70.79938,120.55136,50.38405,0,30.451832,44.8929,1688.491,0,14.241909,0,0,0,
16379,259.07111898356106,10.169009,,,,,,,,,,,250.4653,0,142.60316,148.96237,227.71771,231.96503,51.05657,69.50812,257.01654,0,46.130646,0,75.51657,55.593216,58.03766,23.575785,0,0,52.203728,50.24404,0,0,0,0,0,15.688026,0,24.074223,0,0,0,0,0,13.465567,0,39.679695,0,23.732347,0,55.129333,0,0,21.079166,0,0,86.95364,0,56.34498,1272.236,0,88.19777,25.826763,1186.3031,1135.5922,0,70.040855,0,167.33548,1206.9908,179.8645,1651.125,1711.9905,82.660034,702.8526,0,34.811768,0,0,73.6272,28.920364,1704.1573,0,90.80517,28.275143,0,0,
1067,259.1171330451471,4.9826226,,,,,,,,,,,37.019817,39.697037,35.93764,117.842606,23.34288,33.139183,157.23204,21.203808,52.3683,95.48231,178.61882,325.03424,194.89648,212.86823,47.26101,141.22867,234.90443,117.43045,151.58876,200.014,293.3569,201.30989,79.876465,495.29712,463.871,214.06647,449.664,146.24796,256.63022,488.26398,83.18907,117.26132,204.2318,116.73227,0,0,80.161514,118.49284,370.91055,0,281.8183,1046.5245,353.2308,281.4181,0,113.75517,856.0072,116.84442,0,833.1676,379.45984,216.18954,0,0,53.75638,512.6805,774.435,22.55217,0,0,20.902662,0,187.21797,28.334126,343.15018,10.753594,217.29651,0,0,21.165884,19.093922,136.1482,0,0,210.04189,154.5591,
3935,259.11736734463403,6.8577914,,,,,,,,,,,1617.7897,1556.8115,1515.5061,1292.4066,1793.9847,1592.5278,4066.6501,1445.5848,1839.7418,3782.6506,2879.8533,2775.278,4160.054,2745.6501,3798.0066,4291.848,4463.261,3600.7993,2672.7422,3565.2017,4644.829,4416.3296,3540.5305,6766.71,6865.5054,3733.6575,6646.1694,3428.6365,3501.2014,6868.673,2645.2078,2675.5488,3929.2385,3545.535,0,14.463892,2573.6885,2578.729,6841.266,0,6866.887,23261.77,6944.6587,6660.6587,0,4815.7065,23000.498,4597.1567,0,23142.89,6861.3765,4670.8022,0,0,4498.673,6935.0337,23209.43,21.197798,13.218707,18.893318,16.70471,13.1610155,6845.606,0,6603.5605,0,7243.5996,15.939747,22.025263,0,0,7662.595,12.689986,10.175066,7387.12,7179.3325,
3548,259.1178261322965,6.577912,,,,,,,,,,,2782.3323,2989.554,2892.9182,4791.0728,2730.8809,2493.741,8493.659,2778.0142,2779.73,8385.628,4834.929,8155.099,12257.508,4869.563,8725.613,11719.571,10645.508,8758.325,8035.0864,7731.6045,14897.41,10908.492,8740.084,27354.129,27687.18,7501.077,17973.305,6078.929,9947.873,27074.02,4661.5156,5621.598,6675.0093,6321.662,0,0,4771.062,4720.0776,14718.818,0,20411.344,36137.598,20188.209,19917.574,17.296345,6784.3784,34584.74,6497.5635,0,53460.81,16688.023,8877.01,0,0,8920.362,16958.258,35551.18,0,0,0,0,18.056273,16117.059,0,15914.378,13.347309,10221.908,0,0,0,11.820421,9582.662,0,17.21287,9367.256,7762.315,
2501,259.11782712450355,5.872318,,,,,,,,,,,5046.9854,4267.7188,3912.6462,3773.038,5372.29,4828.5947,9915.973,3634.6538,4768.3447,9358.027,8465.706,8717.861,8118.5474,7324.4014,9325.641,11725.597,10805.244,9314.215,8035.8984,8688.919,11217.7,10516.267,8627.103,19082.445,19983.7,9796.68,17544.139,7835.9688,9466.03,18509.21,5870.235,6727.256,8191.5176,9004.966,0,0,5932.4985,5870.754,15848.024,0,16462.42,32184.66,15563.246,15037.7295,0,8898.092,32896.188,9683.046,0,32977.11,7553.548,8518.809,0,0,9272.884,7008.793,33142.44,0,0,0,16.587482,21.447195,7732.51,19.55827,21366.205,0,12686.285,0,9.734444,0,19.505285,13020.141,21.75074,16.136824,12192.04,12151.604,
4661,259.1178575567836,7.1597424,,,,,,,,,,,3384.524,3497.383,3714.023,3538.3696,3012.6323,3003.2627,6326.0195,3338.8005,3243.8342,6381.5713,4745.9565,4681.5186,5503.0845,5316.2485,6307.673,6495.455,7604.3965,4784.1494,4560.766,4529.3516,7246.0405,6460.777,4297.1187,10571.46,10709.432,4275.184,12035.961,4390.57,4361.506,10669.445,3711.1897,3755.7427,4126.804,4139.091,0,0,3568.5935,3894.9229,7682.063,0,7524.1113,20809.46,7427.653,7623.0977,9.999273,10674.589,21264.312,11130.998,0,20964.191,8769.527,10636.853,0,0,10476.276,8458.32,23526.889,0,0,0,0,0,9599.516,0,9760.871,10.614702,11510.552,19.031616,0,0,7.9840965,11401.221,0,8.928955,11299.965,11386.961,
3069,259.11808882019096,6.2193637,,,,,,,,,,,7183.094,6202.3267,6082.7563,5737.035,7238.468,3888.8037,13838.447,5882.0312,6965.386,13925.857,10359.605,10319.347,13417.478,10813.968,14504.404,17037.822,18210.594,12298.379,10577.264,13595.645,16504.096,17654.928,13698.617,29568.428,29145.283,12778.63,28038.764,11480.568,12264.322,28344.076,9061.617,3755.2485,12003.068,11884.23,89.72712,0,8588.612,9489.295,21708.74,18.107418,21671.984,60537.844,22392.021,22625.533,39.14569,11555.018,29951.309,4414.8555,0,59424.402,43673.664,5092.257,0,0,11184.221,42125.992,59300.09,14.036505,0,86.031395,60.611076,34.202637,41831.82,26.114271,19753.479,0,9694.687,0,12.664585,40.456642,20.639143,9658.725,0,25.097643,9995.977,9945.629,
3301,259.1181285091273,6.403603,,,,,,,,,,,3300.8052,4810.1943,5217.536,3463.3574,2453.1262,7308.811,14200.3545,3450.7385,4021.4424,22448.984,8280.958,5450.3867,9904.03,7469.174,12930.902,15172.609,15137.485,11875.196,5312.9536,11578.708,11144.804,14915.705,10412.307,17118.176,16989.125,19339.428,44495.92,16579.688,5763.112,18017.494,7802.2603,15631.45,8715.979,15815.737,0,0,5695.854,6858.2563,19930.055,25.759964,16325.993,57519.25,14471.011,14120.355,19.126072,9193.293,118260.984,20720.008,0,39949.805,21874.504,5679.777,0,9.524118,6032.3926,22881.805,38934.082,0,0,0,42.947086,28.808296,22266.87,53.053993,22147.535,27.478802,7374.876,31.633251,17.618513,40.886593,0,7615.5703,18.048367,44.815735,7602.174,9308.831,
6820,259.1181598030527,7.950956,,,,,,,,,,,2309.875,3906.8757,4126.893,3785.9966,2336.246,2641.8896,6783.787,4008.4883,2358.5906,6775.7627,6569.615,6573.548,6979.1763,6640.6904,7285.7754,9954.985,9992.703,7070.0786,6748.204,7257.6655,9058.287,9107.868,7206.587,17297.002,16942.275,7534.511,16120.122,7259.8555,7247.133,17039.291,6224.6294,6343.048,6700.938,7181.685,20.9803,0,6242.004,6453.6787,17253.664,14.656189,18405.988,34990.88,16857.838,16757.52,0,6423.7334,34821.582,6597.801,0,34855.285,17867.031,6526.6567,0,10.919902,6155.0903,17163.242,34548.24,38.778145,0,15.756454,24.66584,0,16127.297,0,15704.523,0,17469.623,43.368862,47.748806,0,9.936891,16560.227,18.422035,18.370697,16965.254,16347.375,
5491,259.118202400375,7.522783,,,,,,,,,,,1246.5088,1860.6333,1591.0876,511.27972,1685.962,1413.2654,3579.649,605.62805,1123.2113,3343.266,2957.9365,3620.6975,3858.0146,2883.7188,3243.2356,5338.973,4482.8574,3900.1807,3071.7278,3942.554,4398.6484,4998.0146,2870.6462,9439.433,7973.04,3895.4666,7891.672,2212.2642,4879.2485,9472.98,3563.9956,3501.1436,3927.4219,4677.83,25.627321,92.33116,3454.3193,2592.9055,8247.014,29.397358,6910.976,18824.512,8137.769,8055.7363,29.316494,3533.7412,18605.447,3404.0742,25.363083,18600.51,7198.654,3048.68,0,0,3389.1614,7084.7104,15156.926,39.203976,0,15.412958,19.695892,24.185957,6798.627,26.561363,6552.606,41.321053,6542.2705,43.328476,45.16414,18.70623,13.992483,6430.1553,21.410107,9.907351,6341.3174,6443.2407,
8581,259.1182802313471,8.294216,,,,,,,,,,,1421.1543,1435.4583,1431.9979,1550.8375,1480.4834,1473.1895,3533.2485,1831.0493,1764.2474,3246.2332,2423.1792,2772.8115,3276.9668,2471.439,3231.386,4437.2744,4545.065,3615.4258,2524.454,3417.052,4074.7842,4299.515,3179.1943,7972.3975,8247.134,3379.8274,7989.594,3337.799,3573.4302,7821.274,2435.1575,2541.7046,3848.7039,4086.39,0,0,2540.9844,2500.096,7474.9067,6.994278,7347.4536,14322.31,7394.9004,7210.981,13.466555,3392.3074,14097.408,3809.827,0,14306.617,7681.2515,3450.7664,0,7.331055,4112.276,7625.1406,14411.273,16.221401,0,17.232212,14.768358,0,7891.936,17.987206,7493.9805,9.07646,7475.187,0,17.467873,21.684574,7.774043,6303.543,0,13.002341,5777.1562,6367.287,
5988,259.11855690166556,7.754943,,,,,,,,,,,5012.7144,5346.421,5303.774,5468.6333,4518.686,4934.0767,8434.239,5020.1865,4905.015,8235.365,6452.2314,6273.198,8465.2295,6014.454,8886.828,9806.314,10009.959,10526.512,6656.1396,10357.052,10207.102,10542.739,10447.892,19329.455,20945.383,10664.299,19423.55,7631.484,6425.453,18979.375,6613.7285,6456.7007,7688.518,6897.4434,0,0,6497.043,6695.793,12435.304,0,12744.53,22890.98,12776.547,12804.91,8.908852,7800.944,23080.951,7709.1035,19.668724,22545.508,16814.533,7995.7466,21.721428,9.890915,8081.751,16409.914,22618.17,41.763203,10.08446,0,0,0,16852.627,0,16375.145,10.440019,10688.505,0,16.160347,16.850487,13.3537445,11118.934,11.202642,0,10646.556,10632.996,
7580,259.11905453388414,8.136016,,,,,,,,,,,1327.551,1285.7999,1372.0187,1306.8265,826.585,1017.0501,3930.5264,1309.8688,1290.6459,4038.144,3772.6052,3803.2473,3341.2898,3386.163,3280.2715,5844.1074,5783.331,5256.667,3372.351,4733.0464,6041.6694,5630.1147,5115.844,12764.533,12532.147,4500.565,12706.041,6290.5947,6337.5874,12466.568,3679.9946,3746.6665,6491.344,6166.67,51.350334,132.46527,3376.1904,3636.993,9968.439,23.120333,8748.082,20342.314,9430.98,9354.761,37.29399,3528.7349,20582.938,3477.573,0,20148.615,8429.63,3333.594,0,0,3590.152,8957.815,20459.33,96.72723,0,52.736053,0,60.29863,9011.241,80.107834,8470.224,25.287851,7741.5107,139.06993,55.69471,163.90884,49.840397,8485.611,104.934906,14.152693,7341.69,8288.907,
3230,259.1269487385563,6.332905,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.04218,207.63063,0,0,0,173.10782,0,0,0,0,172.91312,0,0,0,0,0,0,0,0,0,0,0,0,60.122345,0,92.42768,73.3417,91.40258,0,111.49527,0,40.10515,0,887.52014,47.792664,888.6651,118.54465,0,844.6012,1043.4944,0,0,
16001,259.15163485030394,10.063045,,,,,,,,,,,45.311226,146.07681,163.7948,60.6642,66.67556,52.561428,281.65674,206.7976,35.687843,458.96756,408.9995,379.7052,394.07098,199.04248,400.97134,667.4231,642.0979,534.13654,321.867,332.12296,743.2135,524.3508,617.4245,672.5085,795.404,478.00146,743.311,565.44275,480.4346,752.7712,515.8811,408.8101,577.43304,551.96063,15.86882,15.21776,233.60164,436.3646,920.33673,0,918.9101,1287.1755,885.6823,814.1033,13.168928,147.56409,1255.0763,189.1904,22.913445,1231.0583,733.0797,332.92548,0,0,337.43765,662.1846,1339.2795,17.921732,0,0,16.978445,0,683.47534,0,713.3893,32.021523,482.2974,0,18.377579,0,12.552088,762.34906,18.598213,0,762.93866,653.28705,
10806,259.15201947759607,9.087047,,,,,,,,,,,616.727,937.2443,748.75183,932.5821,584.35846,552.9429,1648.6874,995.86615,468.42062,1576.2606,2711.4067,2696.0454,1614.5337,2544.8296,1347.966,2613.0696,2533.003,2909.018,2590.9248,2498.9905,2887.418,2813.2915,2713.8728,3879.2642,3584.004,2667.6091,3497.3357,3463.1462,3846.3691,3918.675,2351.8442,2356.9202,3480.0364,3165.6304,0,0,2221.473,2373.0354,2550.1597,0,2318.0588,3090.1726,2763.0078,2623.9558,0,558.8474,3206.4834,464.54236,0,2977.2253,1504.2156,499.38095,0,0,580.2867,1760.5778,3067.1843,0,0,0,0,0,1552.8342,0,1611.779,0,1991.3217,0,0,0,0,1802.4622,6.0467186,0,1901.784,1793.2511,
12683,259.15207310535044,9.497013,,,,,,,,,,,167.20189,181.5488,395.11774,322.59583,193.55484,99.85757,651.4221,395.0745,54.489555,399.24518,768.7203,818.435,173.63478,823.10474,589.1844,1245.7285,1448.9467,1179.1044,760.2726,1203.8269,1214.0829,1367.297,1079.5436,1638.2827,1429.862,1125.5249,1726.1953,1600.1998,1530.7515,1816.3201,912.5083,780.0832,1512.4934,1670.3517,0,0,822.37897,846.5237,1156.433,8.160122,1099.4594,1955.298,1221.0676,1291.3546,0,346.901,1955.0161,267.60983,0,1844.9701,911.58185,372.97003,0,0,278.6221,926.3525,1775.0016,0,0,0,0,0,911.772,0,892.75574,0,997.38257,0,0,0,0,1011.8696,0,0,1010.6496,1123.8212,
19137,259.15400364891906,11.089853,,,,,,,,,,,1236.0214,685.1026,665.0087,531.7988,1306.7378,1148.3651,1572.3309,499.16125,1228.6072,1759.1631,732.0177,727.837,1615.1954,854.8326,1644.7045,3101.792,2629.2751,1081.5262,826.4794,914.86456,2935.66,3075.6306,943.9828,1607.4506,1562.2522,825.125,1432.725,2043.7789,1545.617,1469.7794,627.3144,858.81445,1860.0459,1813.571,170.70813,247.24944,698.96265,835.9579,911.214,221.37184,863.44037,2927.052,867.86456,744.5137,185.4395,1368.7518,3126.716,1283.6729,0,2980.7993,2155.4158,1339.2788,0,0,1354.1804,2160.274,2893.517,489.2365,15.196209,509.8255,345.84128,302.68005,2345.8633,699.282,2241.5237,467.69583,1509.7253,537.95483,468.0084,379.59616,268.94446,1566.8142,460.40845,433.45865,1543.6431,1591.367,
19994,259.15433052598775,11.538073,,,,,,,,,,,427.22543,477.0775,501.66364,415.51016,319.33673,326.96402,777.31995,440.29822,314.96747,876.3397,608.7126,913.32275,652.8475,660.5538,746.7428,1419.8973,1213.6305,990.6987,935.38446,1207.4503,1147.2673,1413.9727,1515.4369,1415.4298,1281.0074,1162.1888,1750.4479,1356.7573,997.5375,1602.4202,1008.80493,707.0369,865.153,889.86597,136.02544,102.74492,719.17395,1078.5067,1068.739,104.99792,1085.9692,1750.7175,1066.0768,868.91736,129.21524,776.3438,1742.6704,685.3924,0,1805.6108,1557.1371,837.1522,0,0,740.1132,1485.3297,1706.2045,291.7982,0,337.11795,158.72458,137.97646,1231.195,289.70395,996.2047,245.51547,1118.7057,194.46341,246.78159,260.44617,106.56612,1102.7987,68.8712,139.1494,1079.0509,1074.351,
23201,259.18902856157393,12.75625,,,,,,,,,,,126.643005,80.51129,97.9845,37.191624,129.29062,42.091644,271.7843,29.254597,134.54634,196.37885,322.47495,207.29124,208.95506,190.20322,224.84216,369.0169,352.2502,576.18884,237.27077,498.04193,335.5881,331.24014,438.91147,1064.6357,725.02014,497.66653,578.7515,341.45627,363.78967,706.8206,229.83672,292.58044,370.99142,402.1753,209.90305,211.13266,275.37955,290.92426,261.46893,168.5666,302.96085,349.19083,273.5658,271.62918,187.24297,257.3906,420.09515,302.93726,0,566.4271,662.15717,240.60696,0,0,179.43188,421.55167,291.72906,428.97498,0,249.07614,897.16675,262.90237,410.90656,352.4275,405.47565,548.02167,318.396,660.84894,439.0558,737.50073,192.41498,326.42535,741.9146,613.24493,387.52762,195.4618,
29333,259.1891447350641,14.807136,,,,,,,,,,,299.08664,436.32065,364.58554,420.57742,348.04105,379.4516,407.00967,469.46832,380.20572,404.1516,256.71222,280.32675,410.01398,288.0197,400.51288,1197.8143,1155.9572,679.0534,273.55737,657.62787,1148.3804,1215.9124,741.1062,664.82336,601.1991,742.73285,638.92346,574.3214,496.91412,669.0047,399.7602,405.23138,562.3722,528.0917,15.929159,15.478745,446.1091,373.70975,501.9908,12.786708,491.32983,630.65784,447.96777,439.1705,12.318483,312.32935,679.7921,251.33958,0,707.87494,625.44183,362.53406,0,0,284.258,550.97253,630.5528,105.93915,0,141.36884,106.653465,109.596,544.40564,102.30054,505.14886,104.31575,786.1763,131.80698,90.05458,85.94865,113.774796,689.97845,104.20803,129.7795,645.343,722.226,
23828,259.1905203804644,12.869319,,,,,,,,,,,1981.7937,1060.1493,1173.4266,1124.3197,1793.5044,2150.8286,2170.8516,1088.4163,1955.2858,2132.2063,2354.9507,2350.3901,2098.3452,2171.6272,2189.005,3272.7456,3406.7283,4279.101,2208.8247,4174.0664,3322.5361,3134.4758,4471.1714,6018.4917,5944.791,4327.8403,5958.638,3970.2537,3516.2607,5818.2617,2595.033,2384.509,3823.8662,3478.41,2785.6108,3102.874,2461.142,2286.7627,2340.0144,2795.9153,2540.0352,4216.8555,2455.7402,2490.926,2860.923,3800.078,4506.05,3766.26,0,4491.9243,3901.3867,3564.763,0,0,3919.2947,4246.601,4195.6387,5890.76,0,6722.0483,4074.493,3260.8862,3792.306,5386.912,4134.001,6519.3438,3652.3293,8840.385,6740.9014,9061.53,3832.8865,3480.2727,8070.797,8059.6934,3545.0623,3562.8254,
38890,259.81642692751484,18.492981,,,,,,,,,,,15579.023,1967.2192,1570.751,2015.2491,15477.254,15090.485,14580.461,1971.7136,2114.1736,14884.38,17339.932,14584.227,1856.3171,2018.0411,15231.631,1756.5355,13335.049,1382.5889,14949.225,9843.365,9285.592,13691.239,1863.1301,1448.511,1153.4012,1975.0131,1338.7991,13715.975,1790.1108,1264.6785,14767.775,13585.415,1530.6053,9382.821,1883.8434,1831.9882,26297.416,1841.3806,1802.622,1944.0406,1594.2068,1877.488,1066.6682,1546.2917,1894.0397,1999.3674,1822.686,2267.358,1562.8568,24243.758,1030.8192,2030.4912,1176.9077,1240.7181,1934.9618,797.03436,1875.2766,0,1255.2911,1679.7863,1717.0917,1951.4115,714.12744,1615.0579,286.78912,1603.6233,2199.1636,19391.92,1989.1162,2223.216,1874.3647,2049.2642,21206.164,2473.2424,2243.7156,2110.9756,
39372,259.8164656900464,18.704073,,,,,,,,,,,1699.2866,16729.594,16923.398,1887.7129,1878.5947,2094.706,2126.0447,14080.964,1865.1519,2053.0474,1824.8285,1822.358,12699.258,13100.583,1879.2107,1836.7555,1559.3093,1426.7838,2019.407,1465.7488,1890.6104,1869.4937,11987.063,7564.5405,1717.3535,14269.788,6928.508,1781.6467,1505.3318,6389.675,1750.1195,1580.0984,11158.508,1455.9481,1803.6951,1872.5093,1399.4817,16563.195,12121.095,1913.0928,25231.992,23679.844,12624.22,9424.753,25321.0,11175.511,1743.1406,2594.8655,1464.2737,1930.8431,1088.3967,10144.138,1492.7649,682.3519,13500.216,975.48645,15197.676,1899.0414,1213.2645,2056.7324,1792.262,1992.1967,430.74127,24945.387,502.15012,1995.2856,29549.734,2116.7996,2141.5828,2481.7207,1828.8606,21740.818,2617.045,20791.568,21309.883,21349.584,
